"OA","White_British","Low_Occupancy","Unemployed","Qualification"
"E00004508",69.8630136986301,4,3.00429184549356,57.6923076923077
"E00004509",60.0609756097561,8.19672131147541,3.79746835443038,51.7110266159696
"E00004510",58.7458745874587,3.90625,6.66666666666667,65.6370656370656
"E00004511",66.3716814159292,5.55555555555556,2.88808664259928,66.8941979522184
"E00004512",59.8513011152416,10.8333333333333,3.96039603960396,52.914798206278
"E00004513",73.2600732600733,3.92156862745098,2.51256281407035,71.2962962962963
"E00004514",69.3661971830986,5.17241379310345,2.22222222222222,67.3728813559322
"E00004515",56.7567567567568,7.43801652892562,2.41545893719807,59.9118942731277
"E00004516",73.9495798319328,5.26315789473684,3.3457249070632,68.8963210702341
"E00004517",58.5820895522388,10.0917431192661,5.14018691588785,39.3805309734513
"E00004518",56.2753036437247,9.48275862068965,8.47457627118644,39.7959183673469
"E00004519",68.2481751824817,8.03571428571429,3.78378378378378,69.0476190476191
"E00004520",23.1660231660232,11.4285714285714,8.91089108910891,37.4384236453202
"E00004521",54.0540540540541,3.1496062992126,2.20264317180617,67.2131147540984
"E00004522",44.1624365482233,8.54700854700855,2.11640211640212,56.4766839378238
"E00004523",32.6642335766423,16.3934426229508,2.1551724137931,42.6751592356688
"E00004524",61.0354223433242,5.55555555555556,3.3434650455927,68.8760806916427
"E00004525",40.9448818897638,16.8067226890756,5.99078341013825,42.4107142857143
"E00004526",31.7032040472175,9.6,2.98507462686567,23.1040564373898
"E00004527",48.2905982905983,12.7450980392157,7.51173708920188,35.8078602620087
"E00004528",43.1192660550459,15.8823529411765,4.92957746478873,53.5836177474403
"E00004529",39.8210290827741,11.5942028985507,1.50375939849624,50.3722084367246
"E00004530",37.117903930131,11.3475177304965,7.17703349282297,50.9259259259259
"E00004531",41.6382252559727,16.8067226890756,5.67685589519651,44.4444444444444
"E00004532",54.320987654321,7.14285714285714,1.74825174825175,67.6975945017182
"E00004534",34.3220338983051,18.4210526315789,9.25925925925926,26.5895953757225
"E00004535",44.390243902439,9.67741935483871,1.08695652173913,61.4583333333333
"E00004536",45.4935622317597,11.5942028985507,2.24215246636771,74.3478260869565
"E00004537",52.7272727272727,10.5882352941176,5.34351145038168,53.1468531468531
"E00004538",45.0777202072539,15.5339805825243,7.33333333333333,31.7073170731707
"E00004539",43.609022556391,10.126582278481,5.26315789473684,43.6974789915966
"E00004540",35.8904109589041,15.3846153846154,9.48616600790514,31.6498316498317
"E00004541",32.4200913242009,8.84955752212389,11.4457831325301,37.6470588235294
"E00004542",41.6666666666667,17.4157303370787,4.37956204379562,42.1926910299003
"E00004543",61.6822429906542,8.73015873015873,1.02040816326531,63.5
"E00004544",28.6713286713287,24.4897959183673,4.8780487804878,26.7857142857143
"E00004545",32.8159645232816,17.0854271356784,6.11620795107034,30.2052785923754
"E00004546",54.9107142857143,9.09090909090909,4.57142857142857,43.8095238095238
"E00004547",27.0935960591133,11.5853658536585,3.51906158357771,45.0704225352113
"E00004548",58.6538461538462,7.2463768115942,4.18848167539267,59.5
"E00004549",28.4722222222222,25.8064516129032,8.33333333333333,26.8181818181818
"E00004550",30.5912596401028,21.9178082191781,7.94701986754967,40.1253918495298
"E00004551",41.588785046729,7.69230769230769,2.38095238095238,68.3246073298429
"E00004552",36.5930599369085,17.4603174603175,6.35593220338983,32.3886639676113
"E00004553",32.890365448505,16.8141592920354,8.73362445414847,37.8151260504202
"E00004554",38.1773399014778,11.5207373271889,2.11640211640212,55.9895833333333
"E00004555",32.1100917431193,21.259842519685,9.82142857142857,31.1475409836066
"E00004556",28.2392026578073,20.2797202797203,7.35930735930736,42.9718875502008
"E00004557",43.5028248587571,19.0082644628099,11.6788321167883,35.0649350649351
"E00004558",38.9891696750903,6.33802816901408,3.3195020746888,51.5625
"E00004559",29.4234592445328,15.6862745098039,4.22535211267606,54.875283446712
"E00004560",55.5066079295154,14.8760330578512,3.88888888888889,37.5
"E00004561",37.3134328358209,17.96875,4.18410041841004,37.0517928286853
"E00004562",46.6911764705882,14.6341463414634,4.44444444444444,52.1186440677966
"E00004563",51.8134715025907,16.9230769230769,4.15800415800416,36.105476673428
"E00004564",49.8316498316498,11.864406779661,4.65116279069767,58.4269662921348
"E00004565",36.5695792880259,13.7931034482759,6.12244897959184,27.9166666666667
"E00004566",65.1408450704225,10.7142857142857,2.30414746543779,44.206008583691
"E00004567",35.8441558441558,17.96875,5.3639846743295,25.2747252747253
"E00004568",48.4679665738162,14.0127388535032,4.63576158940397,49.3670886075949
"E00004569",61.5384615384615,6.83229813664596,3.84615384615385,52.5
"E00004570",62.9746835443038,10.6870229007634,2.51046025104602,65.1515151515152
"E00004571",60.0600600600601,9.27152317880795,4.1958041958042,62.2895622895623
"E00004572",45.0261780104712,13.75,2.86624203821656,60.5504587155963
"E00004573",49.8507462686567,8.05369127516778,4.41176470588235,48.0836236933798
"E00004574",58.0645161290323,13.2867132867133,2.92207792207792,59.8130841121495
"E00004575",62.280701754386,8.69565217391304,1.98675496688742,67.4267100977199
"E00004576",48.0225988700565,20,5.64516129032258,45.4887218045113
"E00004577",62.874251497006,10.4838709677419,3.53982300884956,42.3487544483986
"E00004578",47.7031802120141,9.74025974025974,3.58565737051793,58.498023715415
"E00004579",64.4268774703557,12.3809523809524,3.60824742268041,60.8910891089109
"E00004580",55.4817275747508,10.5960264900662,3.98406374501992,60.6177606177606
"E00004581",59.7457627118644,9.9009900990099,4.61538461538462,63.6363636363636
"E00004582",65.5913978494624,5.51181102362205,4.16666666666667,56.5022421524664
"E00004583",55.7640750670241,9.85915492957746,2.02020202020202,50.3205128205128
"E00004584",50.6811989100817,12.8654970760234,5.35117056856187,56.0126582278481
"E00004585",60.3846153846154,11.9402985074627,3.24074074074074,59.4594594594595
"E00004586",53.0364372469636,7.75862068965517,4.71698113207547,64.7321428571429
"E00004587",57.9545454545455,13.2231404958678,5.58139534883721,52.4663677130045
"E00004588",61.8012422360248,9.09090909090909,2.4822695035461,66.3194444444444
"E00004589",67.5090252707581,4.8,6.33484162895928,59.1111111111111
"E00004590",60,9.09090909090909,5.08474576271187,68.1318681318681
"E00004591",46.1832061068702,11.6071428571429,5.18134715025907,49.2462311557789
"E00004592",51.7766497461929,8.08080808080808,6.50887573964497,61.271676300578
"E00004593",42.2857142857143,12.6637554585153,4.47427293064877,59.2920353982301
"E00004594",51.7647058823529,20.1612903225806,4.22535211267606,56.8807339449541
"E00004595",63.8095238095238,7.69230769230769,2.8169014084507,44.9814126394052
"E00004596",65.0442477876106,6.48148148148148,4.89130434782609,68.2291666666667
"E00004597",40.1709401709402,21.9626168224299,1.1214953271028,80.110497237569
"E00004598",51.6528925619835,10.377358490566,4.5,57.4162679425837
"E00004599",62.0578778135048,9.3167701863354,3.86100386100386,69.8181818181818
"E00004600",35.6521739130435,23.3870967741935,9.36170212765957,28.7449392712551
"E00004601",42.9065743944637,14.5299145299145,7.38916256157635,38.3177570093458
"E00004602",63.4920634920635,3.47826086956522,1.4218009478673,70.6422018348624
"E00004603",29.8882681564246,14.5038167938931,8.56031128404669,30.7692307692308
"E00004604",36.6412213740458,13.2352941176471,6.86274509803922,32.7354260089686
"E00004605",35.4838709677419,23.0088495575221,7.21153846153846,32.3008849557522
"E00004606",41.4893617021277,10.6508875739645,6.36042402826855,46.5116279069767
"E00004607",32.9787234042553,9.09090909090909,7.35294117647059,22.5433526011561
"E00004608",33.7175792507205,21.0526315789474,7.69230769230769,32.5581395348837
"E00004609",28.2178217821782,9.95475113122172,9.18032786885246,42.6829268292683
"E00004610",29.811320754717,12.1951219512195,4.06091370558376,41.2844036697248
"E00004611",31.7708333333333,7.64331210191083,5.73770491803279,21.3903743315508
"E00004612",22.4080267558528,23.2394366197183,9.6234309623431,37.1541501976285
"E00004613",37.3983739837398,16.8,9.09090909090909,35.6435643564356
"E00004614",29.7912713472486,20.5357142857143,6.9377990430622,40.7925407925408
"E00004615",41.9047619047619,17.6470588235294,5.97826086956522,64.9484536082474
"E00004616",49.0706319702602,6.01503759398496,2.57510729613734,62.2950819672131
"E00004617",37.914691943128,7.89473684210526,2.17391304347826,67.3684210526316
"E00004618",52.6530612244898,10.4,4.09090909090909,57.8947368421053
"E00004619",27.5720164609054,16.260162601626,5.05050505050505,48.8262910798122
"E00004620",41.5686274509804,17.0212765957447,1.8348623853211,47.7678571428571
"E00004621",43.4343434343434,9.02255639097744,5.46218487394958,42.1875
"E00004622",46.1728395061728,8.61244019138756,2.71739130434783,71.3527851458886
"E00004623",36.4179104477612,12.5827814569536,6.85920577617329,51.3888888888889
"E00004624",48.3636363636364,5.83333333333333,2.60869565217391,66.9421487603306
"E00004625",38.1656804733728,17.4418604651163,8.69565217391304,52.3985239852399
"E00004626",26.5822784810127,13.1914893617021,4.01234567901235,41.2790697674419
"E00004627",33.3333333333333,17.3469387755102,7.69230769230769,33.5526315789474
"E00004628",19.1304347826087,30.7692307692308,11.6788321167883,23.8095238095238
"E00004629",43.4977578475336,5.12820512820513,4.97512437810945,63.3333333333333
"E00004630",47.3404255319149,9.61538461538462,0,61.849710982659
"E00004631",52.6315789473684,7.69230769230769,6.5,44.0528634361233
"E00004632",30.8370044052863,26.3157894736842,7.19424460431655,26.6666666666667
"E00004633",29.1666666666667,16.6666666666667,8.8785046728972,22.5806451612903
"E00004634",47.7031802120141,13.1034482758621,5.30612244897959,67.5889328063241
"E00004635",28.4280936454849,22.4,9.35960591133005,27.9620853080569
"E00004636",28.9473684210526,20.353982300885,7.57575757575758,29.3269230769231
"E00004637",27.6150627615063,16.5289256198347,8.64864864864865,25.5102040816327
"E00004638",39.9350649350649,12.0253164556962,4.59770114942529,57.3529411764706
"E00004639",35.1219512195122,21.875,6.5359477124183,41.7721518987342
"E00004640",28.5714285714286,14.3835616438356,5.83333333333333,42.8571428571429
"E00004641",20.0549450549451,22.4,8.19672131147541,30.3030303030303
"E00004642",28.4883720930233,26.9230769230769,8.5972850678733,20.3389830508475
"E00004643",37.1104815864023,11.8279569892473,4.67625899280576,51.5789473684211
"E00004644",27.10027100271,15.9090909090909,7.14285714285714,27.5092936802974
"E00004645",30.2325581395349,12.6126126126126,3.64963503649635,48.2517482517483
"E00004646",31.3432835820896,25.4545454545455,7.10659898477157,32.6923076923077
"E00004647",32.0754716981132,18.452380952381,9.52380952380952,41.5162454873646
"E00004649",35.2422907488987,9.30232558139535,6.19047619047619,56.4814814814815
"E00004650",33.3333333333333,10.0961538461538,5.77617328519856,54.8042704626335
"E00004651",40.8805031446541,14.1509433962264,0,54.1935483870968
"E00004652",43.4599156118143,12.0300751879699,3.06122448979592,47.1153846153846
"E00004653",41.7218543046358,8.84955752212389,2.87769784172662,65.7534246575342
"E00004654",19.8581560283688,11,2.22222222222222,57.6642335766423
"E00004655",23.7068965517241,20.8,7.05882352941176,67.0520231213873
"E00004656",20.3980099502488,7.72532188841202,4.02476780185759,69.3215339233038
"E00004658",25.1572327044025,21.0526315789474,8.22510822510823,27.8688524590164
"E00004659",25,26.6666666666667,3.58208955223881,35.5029585798817
"E00004660",34.1880341880342,16.40625,8.86075949367089,40
"E00004661",26.865671641791,25.5813953488372,7.00934579439252,29.7777777777778
"E00004662",38.1944444444444,17.3611111111111,5.1063829787234,37.5
"E00004663",14.6814404432133,26.271186440678,7.69230769230769,18.8191881918819
"E00004664",36.5921787709497,19.047619047619,7.11864406779661,47.2131147540984
"E00004665",30,23.9316239316239,8.80829015544041,20.7920792079208
"E00004666",30.2816901408451,16.2921348314607,2.46575342465753,34.2245989304813
"E00004667",43.4782608695652,8.73015873015873,2.01005025125628,66.1835748792271
"E00004668",43.859649122807,14.2857142857143,8.3969465648855,31.4685314685315
"E00004669",22.8668941979522,21.9047619047619,6.57276995305164,21.304347826087
"E00004670",24.7011952191235,17.4311926605505,6.21761658031088,28.2178217821782
"E00004671",29.7872340425532,18.2352941176471,7.10227272727273,32.7777777777778
"E00004672",43.4977578475336,10.8333333333333,2.8169014084507,57.3394495412844
"E00004673",27.3049645390071,23.015873015873,6.04651162790698,28.695652173913
"E00004674",31.6666666666667,22.5490196078431,8.55614973262032,27.9187817258883
"E00004675",37.5,21.9047619047619,7.10059171597633,28.7234042553192
"E00004676",42.8128231644261,9.32203389830508,0.317460317460317,22.3149113660063
"E00004677",24,18.75,8.33333333333333,36.4312267657993
"E00004678",31.7365269461078,18.8976377952756,6.2992125984252,33.8181818181818
"E00004679",50.5555555555556,17.6470588235294,4.9645390070922,30.6748466257669
"E00004680",33.0798479087452,7.93650793650794,2.91666666666667,67.0634920634921
"E00004681",42.6621160409556,17.2932330827068,0.826446280991736,65.625
"E00004682",23.030303030303,26.5625,6.95652173913043,21.6
"E00004683",26.5895953757225,16.1764705882353,15.0793650793651,23.1884057971014
"E00004684",45,13.6363636363636,6.30252100840336,30.5555555555556
"E00004685",27.1028037383178,21.3114754098361,6.30252100840336,25
"E00004686",30.6451612903226,20.3252032520325,8.11965811965812,36.5461847389558
"E00004687",52.2448979591837,6.89655172413793,3.2967032967033,59.2592592592593
"E00004688",28.7104622871046,26.4367816091954,6.07142857142857,28.7925696594427
"E00004689",35.2941176470588,19.8275862068966,4.3859649122807,23.4126984126984
"E00004690",43.2314410480349,11.9266055045872,4.25531914893617,37.0731707317073
"E00004691",46.652719665272,9.27152317880795,3.52941176470588,11.6438356164384
"E00004692",28.2407407407407,31.9148936170213,3.61111111111111,17.379679144385
"E00004693",31.3019390581717,25.3623188405797,6.02006688963211,34.5276872964169
"E00004694",26.3157894736842,12.037037037037,4.4,45.3125
"E00004695",21.3507625272331,17.3184357541899,3.2069970845481,41.8079096045198
"E00004696",27.8735632183908,29.3650793650794,6.2992125984252,22.6765799256506
"E00004697",30.8474576271186,20.7407407407407,2.41935483870968,38.4615384615385
"E00004699",31.6770186335404,18.8405797101449,7.56302521008403,23.134328358209
"E00004700",32.1428571428571,17.1171171171171,7.47663551401869,18.8284518828452
"E00004701",25.4901960784314,7.48299319727891,3.44827586206897,40.1673640167364
"E00004702",38.8679245283019,20,6.5989847715736,28.7735849056604
"E00004703",55.0335570469799,10.4895104895105,2.5974025974026,47.1264367816092
"E00004704",33.6898395721925,18.5185185185185,4.3859649122807,45.2991452991453
"E00004705",50.4273504273504,9.93788819875776,2.08333333333333,65.1465798045603
"E00004706",35.9154929577465,18.6868686868687,6.18279569892473,49.2146596858639
"E00004707",33.1868131868132,16.6666666666667,5.28735632183908,54.2141230068337
"E00004708",44.5,8.47457627118644,5.68181818181818,56.989247311828
"E00004709",43.0412371134021,17.7631578947368,5.14469453376206,52.1604938271605
"E00004710",45.9807073954984,13.7404580152672,4.70588235294118,43.8661710037175
"E00004711",58.3892617449664,10.5633802816901,3.33333333333333,52.2448979591837
"E00004712",49.3827160493827,1.91082802547771,0.403225806451613,53.0685920577617
"E00004713",70.7317073170732,9.67741935483871,5.04201680672269,24.4755244755245
"E00004714",55.3191489361702,5.67375886524823,2.11864406779661,59.5238095238095
"E00004715",40.5144694533762,12.4137931034483,6.85483870967742,37.1747211895911
"E00004716",25.7861635220126,23.6220472440945,7.83410138248848,28.3842794759825
"E00004717",48.0874316939891,15.2777777777778,3.90625,34.7517730496454
"E00004718",18.0379746835443,26.0504201680672,8.64197530864197,22.8
"E00004719",37.8250591016548,21.2290502793296,4.76190476190476,24.4648318042813
"E00004720",49.5689655172414,12.7118644067797,7.47126436781609,33.1578947368421
"E00004721",26.6272189349112,27.0676691729323,7.22433460076046,21.5827338129496
"E00004722",21.7687074829932,23.3644859813084,6.40394088669951,16.5137614678899
"E00004723",27.2727272727273,14.9122807017544,3.09278350515464,29.4392523364486
"E00004724",23.4567901234568,23.8095238095238,6.45161290322581,33.3333333333333
"E00004725",22.5806451612903,30.1587301587302,10.5882352941176,13.5231316725979
"E00004726",51.7094017094017,12.8205128205128,4.02298850574713,27.0935960591133
"E00004727",21.4285714285714,21.6,3.76569037656904,34.6613545816733
"E00004728",22.9129662522202,24.1206030150754,8.88324873096447,22.4938875305623
"E00004729",33.203125,22.7722772277228,6.4327485380117,17.9347826086957
"E00004730",43.75,11.6883116883117,8.18181818181818,14.7286821705426
"E00004731",36.2229102167183,12.6582278481013,5.20446096654275,46.1818181818182
"E00004732",21.3429256594724,25,6.18556701030928,20.9677419354839
"E00004733",44.3089430894309,14.5038167938931,3.41463414634146,53.1400966183575
"E00004734",20.9912536443149,23.8532110091743,6.04838709677419,16.3498098859316
"E00004735",36.4963503649635,12.5,10.8910891089109,17.8403755868545
"E00004736",45.9143968871595,18.4615384615385,8.11965811965812,44.8559670781893
"E00004738",52.1072796934866,5.30973451327434,2.7906976744186,60.8888888888889
"E00004739",45.985401459854,9.9236641221374,4.31034482758621,59.4936708860759
"E00004740",27.4509803921569,30.3030303030303,6.94444444444444,24.2009132420091
"E00004741",44.4444444444444,18.9393939393939,7.40740740740741,34.8659003831418
"E00004742",43.1372549019608,18.9189189189189,6.55737704918033,40.8
"E00004743",47.7272727272727,19.8529411764706,2.64900662251656,25.6637168141593
"E00004744",35.6495468277946,13.4920634920635,6.98529411764706,20.4861111111111
"E00004745",44.4055944055944,19.6850393700787,2.4390243902439,18.75
"E00004746",41.7197452229299,21.0526315789474,8.69565217391304,27.6
"E00004747",33.030303030303,14.3939393939394,7.17131474103586,29.8507462686567
"E00004748",32.8488372093023,13.9072847682119,4.92424242424242,27.9569892473118
"E00004749",23.2954545454545,26.9662921348315,6.426735218509,19.9040767386091
"E00004750",31.9910514541387,15.9722222222222,2.33160621761658,38.8324873096447
"E00004751",42.9166666666667,6.80272108843537,4.3010752688172,30.2325581395349
"E00004752",51.6616314199396,14.1732283464567,6.12244897959184,34.2412451361868
"E00004753",46.1038961038961,19.2,3.2520325203252,26.4591439688716
"E00004754",27.4834437086093,19.4029850746269,4.38247011952191,33.969465648855
"E00004755",35,28.8288288288288,9.09090909090909,21.9047619047619
"E00004756",40.9266409266409,25.8928571428571,7.4468085106383,25.2475247524752
"E00004757",25.748502994012,19.8275862068966,6.46766169154229,17.3333333333333
"E00004758",28.448275862069,35,8,16.2337662337662
"E00004759",31.7596566523605,19.2307692307692,5.29411764705882,25.5434782608696
"E00004760",49.2307692307692,24.0384615384615,6.76691729323308,12.8378378378378
"E00004761",31.5642458100559,30.1470588235294,8.48214285714286,20
"E00004762",31.1239193083574,15.7894736842105,2.18978102189781,24.5791245791246
"E00004763",26.9058295964126,24.5454545454545,2.28571428571429,33.1521739130435
"E00004764",41.6666666666667,11.8279569892473,5.85106382978723,26.8292682926829
"E00004765",24.7933884297521,29.4117647058824,4.97237569060773,25.9459459459459
"E00004766",51.7094017094017,9.09090909090909,1.49253731343284,71.9626168224299
"E00004767",46.2837837837838,5.63380281690141,1.25,71.8253968253968
"E00004768",47.7272727272727,3.03030303030303,1.06951871657754,74.7368421052632
"E00004769",45.4545454545455,7.28476821192053,1.29310344827586,70.5394190871369
"E00004770",58.8235294117647,0,0,63.8418079096045
"E00004771",46.7741935483871,0.854700854700855,1.82648401826484,50.4065040650407
"E00004772",57.8754578754579,4.83870967741935,1.4218009478673,71.7391304347826
"E00004773",54.5816733067729,2.25563909774436,1.01522842639594,63.4703196347032
"E00004774",36.8932038834951,4.62962962962963,2.38095238095238,68.6813186813187
"E00004775",45.6928838951311,3.53982300884956,0.956937799043062,70.7762557077626
"E00004776",40.6451612903226,8.69565217391304,3.44827586206897,63.0597014925373
"E00004777",29.5681063122924,24.3478260869565,8.65384615384615,34.5454545454545
"E00004778",38.9763779527559,2.85714285714286,1.80722891566265,50.9009009009009
"E00004779",23.4113712374582,3.52112676056338,2.46305418719212,57.3221757322176
"E00004780",15.5797101449275,5.64516129032258,2.87081339712919,51.528384279476
"E00004781",30.3030303030303,17.1641791044776,5.85585585585586,48.605577689243
"E00004782",39.5256916996047,0,1.29032258064516,49.5
"E00004783",42.1221864951768,9.67741935483871,5.52995391705069,47.9166666666667
"E00004784",38.2575757575758,4.95867768595041,2.13903743315508,46.7289719626168
"E00004785",44.0972222222222,14.6341463414634,6.76328502415459,35.9649122807018
"E00004786",37.6288659793814,8.41121495327103,2.5,57.2972972972973
"E00004787",42.3487544483986,7.58620689655172,5.06329113924051,61.2903225806452
"E00004788",34.9397590361446,7.2,4.47761194029851,72.3004694835681
"E00004789",18.8034188034188,39.0804597701149,11.4864864864865,41.2162162162162
"E00004790",50.2040816326531,6.92307692307692,2.85714285714286,69.5852534562212
"E00004791",55.8823529411765,10.377358490566,4.16666666666667,54.4117647058823
"E00004792",43.8202247191011,5.12820512820513,4.22535211267606,66.8161434977578
"E00004793",50,2.47933884297521,0.584795321637427,79.7979797979798
"E00004794",34.3570057581574,11.1111111111111,5.91549295774648,47.4358974358974
"E00004795",47.0119521912351,5.94059405940594,3.5,65.8653846153846
"E00004796",41.06463878327,6.06060606060606,4.84581497797357,69.327731092437
"E00004797",28.5714285714286,23.7762237762238,5.73770491803279,35.7414448669202
"E00004798",43.801652892562,3.6036036036036,4.25531914893617,74
"E00004799",42.8104575163399,11.2676056338028,4.36507936507936,73.4615384615385
"E00004801",40.2097902097902,4.51127819548872,5.57768924302789,70.9803921568627
"E00004802",42.7947598253275,7.40740740740741,2.17391304347826,72.1649484536082
"E00004803",50.9803921568627,10.9756097560976,3.125,61.1510791366906
"E00004804",41.0958904109589,8.84955752212389,2.06185567010309,80.4020100502513
"E00004805",30.5309734513274,31.25,9.93788819875776,30.2325581395349
"E00004806",46.875,6.45161290322581,1.40845070422535,78.6363636363636
"E00004807",36.9918699186992,11.9266055045872,2.25988700564972,52.8205128205128
"E00004808",16.9565217391304,10.752688172043,3.38164251207729,65.7657657657658
"E00004809",37.9446640316205,4.27350427350427,3.15789473684211,60
"E00004810",48.135593220339,5.55555555555556,3.41880341880342,77.8656126482213
"E00004811",48.1481481481481,4.0983606557377,2.18340611353712,75.9493670886076
"E00004812",40.5027932960894,12.5,4.37956204379562,48.780487804878
"E00004813",50.5347593582888,3.44827586206897,1.39372822299652,75.0809061488673
"E00004814",62.6794258373206,4.03225806451613,1.60427807486631,79.4871794871795
"E00004815",31.4453125,10.3305785123967,3.90804597701149,54.4018058690745
"E00004816",47.7551020408163,6.87022900763359,2.77777777777778,64.2533936651584
"E00004817",58.5271317829457,7.14285714285714,2.05128205128205,65.8536585365854
"E00004818",50.990099009901,5.79710144927536,3.04568527918782,64.8241206030151
"E00004819",56.7164179104478,7.2463768115942,4.9618320610687,65.5797101449275
"E00004820",40.7534246575342,2.94117647058824,2.35294117647059,62.2568093385214
"E00004821",49.738219895288,9.1743119266055,3.01204819277108,69.3181818181818
"E00004822",57.7142857142857,10,4.16666666666667,62.5
"E00004823",33.5917312661499,15,3.9568345323741,41.8300653594771
"E00004824",46.7889908256881,6.92307692307692,3.88349514563107,62.5592417061611
"E00004825",56.7164179104478,3.63636363636364,3.82513661202186,76.6304347826087
"E00004826",55.3191489361702,8,0.91324200913242,74.7747747747748
"E00004827",29.6511627906977,16.0714285714286,6.88405797101449,49.1166077738516
"E00004828",42.1245421245421,13.5338345864662,4.78260869565217,40.495867768595
"E00004829",44.5378151260504,6.42201834862385,2.39234449760766,66.9767441860465
"E00004830",32.8947368421053,7.9136690647482,5.72519083969466,57.8358208955224
"E00004831",21.9607843137255,22.2222222222222,14.7540983606557,32.0855614973262
"E00004832",36.5497076023392,14.2857142857143,7.89473684210526,49.5114006514658
"E00004833",48.9425981873112,12.8205128205128,4.89510489510489,53.7162162162162
"E00004834",37.7828054298643,15.6756756756757,6.60660660660661,48.3240223463687
"E00004835",45.565749235474,12.5748502994012,3.36700336700337,62.9139072847682
"E00004836",40.8955223880597,14.6198830409357,3.72881355932203,42.258064516129
"E00004837",43.75,12.565445026178,6.34441087613293,61.4035087719298
"E00004838",34.8837209302326,15.2671755725191,4.80769230769231,33.0396475770925
"E00004839",34.3108504398827,7.86516853932584,7.53424657534247,48.3333333333333
"E00004840",41.1016949152542,11.965811965812,5.91133004926108,64.4230769230769
"E00004841",44.5652173913043,8.27067669172932,2.77777777777778,43.1718061674009
"E00004842",57.8947368421053,10.3448275862069,5.35714285714286,61.6379310344828
"E00004843",46.6019417475728,3.63636363636364,3.6144578313253,64.4067796610169
"E00004844",43.4782608695652,7.19424460431655,2.16450216450216,67.0781893004115
"E00004845",48.75,7.63358778625954,4.18604651162791,66.6666666666667
"E00004846",43.010752688172,13.3858267716535,2.53164556962025,73.3606557377049
"E00004847",52.5210084033613,8.75912408759124,0.495049504950495,70.6422018348624
"E00004848",37.3088685015291,5.0314465408805,4.71014492753623,72.4738675958188
"E00004849",52.7972027972028,2.17391304347826,3.37552742616034,70.3125
"E00004850",52.2421524663677,8.86699507389163,2.66666666666667,79.6915167095116
"E00004851",56.3829787234042,5.26315789473684,4.6242774566474,79.4285714285714
"E00004852",60.3448275862069,10.1449275362319,1.66666666666667,64.7058823529412
"E00004853",37.1335504885993,9.02777777777778,5.17241379310345,64.1638225255973
"E00174649",29.8342541436464,7.40740740740741,5.76271186440678,29.3918918918919
"E00174650",37.0044052863436,8.69565217391304,0.666666666666667,26.8292682926829
"E00174651",50.9306260575296,13.5802469135802,1.44665461121157,13.7184115523466
"E00174652",38.0952380952381,13.0952380952381,1.49253731343284,55.3956834532374
"E00174653",32.5678496868476,19.047619047619,4.56730769230769,30.2325581395349
"E00174654",33.456561922366,21.4285714285714,1.86335403726708,17.7914110429448
"E00174655",35.3159851301115,8.125,1.98412698412698,62.9770992366412
"E00174656",58.5585585585586,6.95652173913043,4.91803278688525,55.609756097561
"E00174657",41.4448669201521,11,5.0251256281407,57.9207920792079
"E00174658",78.0346820809249,3.75,3.37837837837838,61.6352201257862
"E00174659",45.0151057401813,19.2546583850932,10.2990033222591,61.9047619047619
"E00174660",37.3134328358209,13.7254901960784,4.58715596330275,35.6521739130435
"E00174661",31.6993464052288,29.7619047619048,3.51851851851852,30.9653916211293
"E00174662",38.8429752066116,3.33333333333333,1.68067226890756,75.6302521008403
"E00174663",43.75,5.40540540540541,1.45985401459854,70.9219858156028
"E00174664",56.9105691056911,3,0,80
"E00174665",33.4615384615385,19.4690265486726,5.69948186528497,54.228855721393
"E00174666",39.3548387096774,7.5,0.813008130081301,60.9756097560976
"E00174667",45,14.9425287356322,4.71204188481675,46.6666666666667
"E00174668",37.0503597122302,20.3703703703704,7.31707317073171,33.4821428571429
"E00174669",22.7626459143969,24.8,4.22163588390501,42.159383033419
"E00174670",36.6197183098592,16.8224299065421,2.17391304347826,68.586387434555
"E00174671",58.5227272727273,5.74712643678161,1.2987012987013,62.4203821656051
"E00174672",18.7755102040816,14.1843971631206,1.76991150442478,84.5814977973568
"E00174673",12.6126126126126,7.69230769230769,0.917431192660551,88.0733944954129
"E00174674",36.8421052631579,10.2272727272727,5.36912751677852,60.4026845637584
"E00174675",37.3540856031128,9.4017094017094,2.71493212669683,52.8138528138528
"E00174676",7.88177339901478,9.86842105263158,0.5,37.1287128712871
"E00174677",22.5201072386059,8.125,4.52830188679245,50.6756756756757
"E00174678",23.9495798319328,6.19469026548673,1.4218009478673,53.2110091743119
"E00174679",24.2718446601942,4.08163265306122,1.66389351081531,45.3488372093023
"E00174680",36.5145228215768,25.2747252747253,8.10810810810811,24.7422680412371
